name,description,lat,lng
Start,,35.7566803,139.8754646
Front of Tora-san Statue at Keisei Shibamata Sta.,,35.7569316,139.8756686
Shibamata 7-chome Jido Yuen park,,35.7593113,139.8774624
Shibamata Taishakuten Daikyoji temple,,35.7585975,139.8782485
Yamamoto-tei Residence,,35.7580115,139.8801039
Tora-san Museum,,35.757145,139.8805036
Shibamata Park,,35.7569116,139.8824955
Keisei Shibamata Sta.,,35.7559886,139.8748307
Goal,,35.7568552,139.8752945
Start,,35.7839571,139.8509793
"Tobu Bus [Kame 25 - 27] ""Nishi Mizumoto 1-chome"" Bus Stop",,35.7839658,139.8509766
Anfuku-ji (Yugaokannon) Temple,,35.783506,139.849605
Pony School Katsushika,,35.781925,139.856671
Mizumoto Chuo Park,,35.7813346,139.859425
Katori-jinja Shrine,,35.7829603,139.8694776
Cherry Blossoms on the Banks of Mizumoto,"The remains of a public works project by Tokugawa Yoshimune, the eighth shogun of the Tokugawa shogunate. Approximately 600 cherry trees are planted along the promenade.",35.793058,139.866879
Mizumoto Kawasemi-no-sato,"Fish, turtles, plants, and more inhabiting the Mizumoto Koaidame can be observed in the Mizube no Fureai Room.",35.794518,139.861252
Mizumoto-jinja Shrine,,35.7890551,139.856876
Mizumoto Tokubetsu Shien Gakko-mae Bus Stop,,35.782835,139.8537766
Goal,,35.7828361,139.853786
Start,,35.756838,139.8757185
Futen-no-tora Statue,,35.7569534,139.8756659
Road to Taishakuten,"There are shops selling yomogi dumplings and rice crackers, and about 200 m of paths to enjoy relaxing strolls.",35.757892,139.876862
Kanamachi Water Purification Plant Intake Tower,,35.765734,139.879464
Metropolitan Mizumoto Park,"The largest water park in Tokyo. Each season offers views of the beauty of nature, including poplar trees, metasequoia forests, and a bird sanctuary. This space is full of appealing areas.<br>https://www.tokyo-park.or.jp/park/format/index041.html",35.7932531,139.8705766
JR Kanamachi Sta.,,35.769538,139.870476
Goal,,35.7697687,139.8704559
Start,,35.7380976,139.8484312
Keisei Tateishi Sta.,,35.738152,139.848118
Tateishi Nakamise Shotengai Shopping Street,,35.737203,139.848688
Tateishi-sama,"The origin of the name also comes from the rare stone. Various traditions remain, such as chipping during the cold months and returning when it becomes warm.",35.7396988,139.855693
Kumano-jinja Shrine,,35.740164,139.858093
Katsushika Symphony Hills,,35.7424689,139.8523271
Hikifunegawa Water Park,,35.741428,139.8384382
Yotsugi Park,"The Keisei line can be seen from inside the park. There is a bronze statue of Kojiro Hyuga, ""Captain Tsubasa,"" in the park.",35.7333901,139.8363461
Shirahige-jinja Shrine,,35.7328259,139.8403089
Katsushika Traditional Crafts Museum,Traditional crafts by artisans in Katsushika Ward are exhibited and sold here. There is a hands-on class (reservation required) on the third Saturday of every month.,35.7395,139.849488
Goal,,35.7382037,139.8487906
Start,,35.7473968,139.8404617
Katsushika City Hall,,35.7434901,139.8472061
Greenway on the Right Bank of the Nakagawa River,,35.738675,139.853929
Heiwa-bashi Bridge,,35.727839,139.848409
Tatsumi-bashi Bridge Ruins,Ruins of the Tatsumi-bashi Bridge that crossed the Nishiibori moat.,35.719015,139.856849
"Shin-Koiwa Sta., North Exit",,35.7176022,139.8576457
Goal,,35.7174176,139.8587803
Start,,35.7420556,139.883595
Keisei Koiwa Sta.,,35.742208,139.883587
Hosoda Park,,35.7409648,139.8735835
Sanwa-bashi Bridge,,35.739664,139.866796
Yatsurugi-jinja Shrine,"During the regular festival, participants dedicate and perform a typical ""Bugaku"" dance wearing brilliant costumes and masks.",35.7354563,139.8684225
Hozoin Temple,,35.7348786,139.8688836
Nakaihori Community Road,,35.73136,139.869231
Komatsugawa Sakaigawa Water Park,"Besides the warm season for playing in the water, the park can be enjoyed throughout the year because of the flowers blooming throughout the year and the fun play equipment.",35.7195399,139.8668857
Otamainari-jinja Shrine,,35.718541,139.865654
Shin-Koiwa Park,"An expansive park with fountains, a water playground (summer-only), a jogging course, grassy areas, and more.",35.7156408,139.8536759
"JR Shin-Koiwa Sta., North Exit",,35.7176566,139.8577396
Goal,,35.7175842,139.8576356
Start,,35.7947965,139.8473981
Obagawa Suimon Stop,,35.7948618,139.847205
Nishi-Mizumoto Sanchome Park,,35.787948,139.852152
Nishi-Mizumoto Miyata Park,,35.785301,139.853645
"Katsushika City science education center ""hall which is heated which is heated in the future""","Here there are participatory hands-on type exhibition facilities with themes centered on ""air,"" ""water,"" and ""light."" Children and adults like can enjoy the science facility here.",35.7721183,139.8620823
Katsushika Niijuku Future Park,The largest park in the ward with about 700 trees. The approximate 90 cherry trees of 25 varieties are perfect for the cherry blossom viewing season.,35.770524,139.8626639
"Kanamachi Sta., North Exit",,35.769834,139.8706423
Goal,,35.7697883,139.8704532
Start,,35.7691435,139.8707932
"JR Kanamachi Sta., South Exit",,35.7692986,139.8708099
Kanamachi Sakae-tori Shotengai Shopping Street,,35.766968,139.869856
Niijuku Kotsu Park,"In addition to learning traffic rules, children and adults alike can ride the mini steam locomotive (fee required), which runs around the park on weekends and holidays.",35.7609086,139.8649743
Koiwa Yosui Greenway,,35.762193,139.864256
Jizo Bodhisattva Stone Statues,,35.76249,139.860178
Kaneami-bashi Bridge Ruins,,35.760371,139.859241
Ichirizuka,"A mound showing the spot from Senju-shuku (about 4 kilometers). On the Kyu Mitosakurado road connected Mito and Edo, it becomes a statue of Mito Kōmon and his group.",35.762761,139.84741
Kameari Food Market,,35.764943,139.848388
Kameari Katori-jinja Shrine,The local protector of Kameari since the Kamakura period. A festival is held there every September.,35.765861,139.851211
"JR Kameari Sta., North Exit",,35.7668492,139.8478676
Goal,,35.7668324,139.8476745
Start,,35.7691245,139.8707657
"Kanamachi Sta., South Exit",,35.7693051,139.8708072
Niijuku Play Park,,35.766133,139.862027
Jizo Bodhisattva Stone Statues,"Following road extension construction work, the surrounding jizo statues and stone monuments were gathered in one place. The towering single pine tree besides the stone Buddha statue was once a landmark for travelers.",35.762446,139.860093
Kaneami-bashi Bridge Ruins,,35.760456,139.859206
Niijuku Park,,35.755,139.860026
Seiryu-jinja Shrine and Kenashi Pond,A small shrine at the edge of a pond surrounded by abundant nature. There is a legend that says a lotus leaf covered half of the Kenashi pond.,35.7515815,139.8618861
Takasago-bashi Bridge,This spot avails panoramic views spot where the Nakagawa and Shinnakagawa Rivers diverge. The Skytree looks wonderful from the beautifully-shaped bridge.,35.748802,139.862485
Greenway Park on the Right Bank of the Nakagawa River,,35.746865,139.859787
Aoto Sta.,,35.745846,139.856256
Goal,,35.7459603,139.8566047
Start,,35.7691485,139.8708274
"Kanamachi Sta., South Exit",,35.7693019,139.8708126
Tokiwa Hana-komichi Path,A small path full of seasonal flowers and greenery.,35.762613,139.872388
Shibamata Ni-chome Park,,35.760515,139.867051
Koiwa Yosui Greenway,,35.756343,139.868805
Takasago Shotengai Shopping Street,,35.752385,139.868724
Keisei-Takasago Sta.,,35.750873,139.866588
Goal,,35.7510727,139.8678325
Katsushika Central Library,This is a library located on the third floor of Venasis Kanamachi Bright-court that incorporates universal design elements across the entire floor. It is also open during year-end and New Year holidays.,35.7679881,139.8714069
Start,,35.7506836,139.8675073
Daikomyo-ji Temple,,35.749824,139.863594
Seiryu-jinja Shrine,,35.7515776,139.8618959
Shin-nakagawa Water Memorial Park,,35.7461572,139.8622009
Okudo Tenso-jinja Shrine,,35.7357578,139.8625059
Okudo Flower Park,"A beautiful park where roses, dahlias, and cosmos bloom in full glory.",35.7373403,139.8703478
Goal,,35.7508953,139.8679955
Start,,35.7577963,139.8366811
Nakamichi Park,,35.7571049,139.836656
Nishikameari Seseragi Park,,35.7583269,139.8384193
Goal,,35.7582401,139.8417494
Start,,35.736633,139.8610374
Sports Park of Sogo Sports Center,,35.7368704,139.8619933
Nakagawa Sagan Ryokudo Koen park,,35.7267376,139.8467946
Heiwa-bashi Bridge,,35.727855,139.848377
Okudo-bashi Bridge,,35.738222,139.860871
Goal,,35.737484,139.8615549
Start,,35.7363433,139.860711
Kamihirai-bashi Bridge,,35.7239243,139.8432269
Aoto-bashi Bridge,,35.745894,139.859315
Goal,,35.7378909,139.8616434
Start,,35.6879504,139.410638
Shibasaki Municipal Gymnasium,,35.688378,139.411102
Hino-no-watashi Crossing Monument,The Hino Crossing connected the area of Shibasaki (Tachikawa) near what is now Tappi-bashi Bridge and Hino. The monument marking that crossing stands on the southwest corner of the sewage treatment plant along the Kyu Koshu Kaido (Shin Okutama Kaido).,35.686374,139.410614
Tamagawa River Cycling Road,"In 2008, the 53 km from the left bank of Haneda, Tokyo to Hamura was re-developed as the “Tama River 50 km” for people to enjoy walking, running, and strolls. The views from here can be enjoyed throughout the year.",35.685976,139.408382
Tappi-bashi Bridge,,35.6854166,139.4075134
Hino Ferry Crossing Ruins,,35.682577,139.407092
Along the Zanbori-gawa River,,35.686936,139.40636
Negawa Greenway (Tachikawa Shiika-no-michi Road),"In the spring, visitors can enjoy the cherry blossoms, in the summer the waterfront, and visitors can generally enjoy the changing seasons throughout the year.",35.688742,139.4045114
Along the Zanbori-gawa River 2,,35.689801,139.402331
Chuo Line,,35.691487,139.400376
Fusai-ji Temple,"A famous, ancient temple of the Kencho-ji Temple school of the Rinzai sect with the mountain name of Genbuzan. It is said that Tachikawa, a member of the west party of a samurai group called Musashi-shichito in feudal Japan, founded Bosatsu-ji Temple in 1353. Inside the temple is the national treasure “Rokumensekitou hexahedral stone”",35.6906859,139.4017374
Negawa Greenway (Tachikawa Shiika-no-michi Road) 2,"Along the greenway are monuments and stones engraved with the poetry of the literary scholar Bokusui Wakayama, who has connections to Tachikawa, his wife Kishiko, and his son Tabito. This is a path where visitors can experience a sense of culture as they walk.",35.688705,139.4068556
Mount Fuji in Winter,Mt. Fuji is visible from this area.,35.6865094,139.4072261
Goal,,35.6882462,139.4104402
Start,,35.728807,139.392324
Sunagawa Bunsui,,35.728168,139.39496
Tomoegashi Riverbank Site (Tamagawa Aqueduct),"The operations of ships was allowed on the Tamagawa Aqueduct from 1870 to 1872. The two years that ships were allowed to operate, multiple ships came and went each day, including those shipping goods and those for sightseeing. There are many old cherry trees in this area. In the spring, this becomes a tunnel of cherry blossoms.",35.72829,139.397584
Mt. Konpirayama and Konpira-jinja Shrine and Akiba-jinja Shrine,"This mountain, said to have been made with earth and sand when digging the Tamagawa Aqueduct according to one theory, is about 10 meters high and is the only mountain in Tachikawa. Enshrined at the top is Konpira Daigongen and Asama-jinja Shrine. Enshrined halfway up is Akiba-jinja Shrine. Even today, the two gods Konpira and Akiba are taken care of carefully by people as protectors of the area. A festival is held in the fall of every year.",35.7272373,139.3995888
Sunagawa Learning Center,Experience the history of Sunagawa.,35.722871,139.403118
Tachikawa City Cornerstone of Peace,"The Cornerstone of Peace was erected in 1975 in commemoration of the 20th anniversary of the Sunagawa Struggle.<br>After the war, the US military was stationed in Tachikawa. In Tachikawa in 1955, an airfield expansion was requested for the purpose of jet bombers. However, the whole town’s opposition movement to this at the time unfolded, which was called the Sunagawa Struggle. The extension of the runway was canceled in 1968 due to the extended opposition movement. The US military decided to relocate to Yokota Air Base the following year.",35.720799,139.404201
Chuo Nanboku Line,,35.718382,139.40688
Tachikawa City Hall,"Tachikawa City Hall opened for business on May 6, 2010. The building is an eco-friendly one that is environmentally conscious. The building features facilities utilizing natural energy, such as solar panels and ventilation towers, and gives consideration to the global environment through rooftop greening and the use of rainwater to reduce the use of air conditioning. In addition, due to the seismic isolation structure of the underground parking lot and the adoption of concrete, which leads to longer building life, the city hall is an example of a government building that has high durability against disasters.",35.714003,139.407832
National Institute of Polar Research,Visitors can touch ice from the South Pole,35.7117816,139.4093734
Takamatsu Sta.,,35.7101562,139.4132523
Start,,35.7314402,139.4177617
Tamagawa-Josui Sta.,,35.7318669,139.4183424
Tamagawa Aqueduct,"The josui water supply, reaching a total length of 43 km, was completed in 1654. It was designated a national historical site on August 27, 2013. After it was completed, four rivers drew it from it, including the Sunagawa Bunsui. It contributed to development in Shinden and development in life in villages. It continued to support the prosperity of Edo.",35.7310868,139.4160161
Senju-bashi Bridge and Senjuko-bashi Bridge,,35.729996,139.410222
Miyano-bashi Bridge,,35.727854,139.405062
Azusamiten-jinja Shrine,"Built in 1629 as a local deity of Sunagawa Shinden. The primary building, designated by the city as tangible cultural heritage, is the oldest wooden building in the city with its 1738 architecture. A number of shrines are enshrined on the grounds, including Kokage-jinja Shrine. Suitengu, enshrined with a god for safe births, is busy with families with babies on the weekends.",35.724166,139.403018
Heisei New Road,,35.726613,139.410973
Heisei New Road,"In this area of the Heisei New Road, dogwood trees are planted as roadside trees. Visitors can enjoy beautiful flowers in the spring and beautiful leaves in the fall.",35.724766,139.423966
Old Folk House Garden,"An influential farmer’s house built in 1852 during the Edo period was transferred and restored. The residence was designated as a Tachikawa tangible cultural property in 1989.<br>Visitors can tour the “Kobayashi residence” and “Susaki residence storehouse,” restored city-designated cultural properties transferred inside the garden. The Kobayashi residence is a private residence built at the end of the Edo period that features a thatched roof. A fire is lit in the irori hearth daily. In addition to the exhibited traditional tools and agricultural items are hina dolls and other seasonal exhibitions.<br>The Susaki residence storehouse is a built-in storehouse, one of only a few such that exist, and was built from the end of the Edo period to the beginning of the Meiji period. Japanese elm is generally used for the inner beams and walls, and have retained its spectacular design.",35.7254654,139.4266609
Kawagoe Greenway,,35.726797,139.42549
Goal,,35.7314494,139.4182009
Start,,35.703272,139.56004
North Gate to JR Mitaka Sta.,,35.7027156,139.5610291
Sekai Renpo Heiwa-zo statue,"Created by the famous sculptor Seibo Kitamura, the creator of the Peace Statue in Nagasaki. The base is embedded with stones from around the world. A list of the names of 266 people from Musashino City who died as victims of modern wars is contained in it.",35.703067,139.560978
 Doppo Kunikida Monument of Literature,A Meiji Period writer said to be a pioneer of naturalist literature. Representative works include “The Musashi Plain” and “Unforgettable People.” At the north exit of Mitaka Station visitors can see the Doppo Kunikida Poetry Monument and at Sakurabashi Bridge visitors can see the Doppo Kunikida Literature Monument.,35.703263,139.560485
Ginnan-bashi (bridge),,35.706612,139.5510786
Green Park path,"During World War Two, this walking path was used as a railway (service line from Sakai Station) to transport equipment to Nakajima Aircraft Company, but after the war it was converted into Green Park Stadium, and the line was used to carry spectators from Mitaka Station.",35.716008,139.5549515
Former Anti-aircraft Gun Position in Sekimae,,35.7111689,139.5534039
Sekimae Park,,35.7129218,139.5543788
Musashino-Chuo Park,"The entire area was the site of one of Japan's largest military factories, the Musashi Plant of Nakajima Aircraft Company. The factory manufactured engines for the Mitsubishi “Zero” fighter plane, so it was an important target of bombing by the American military. It was bombed nine times before the end of the war, and the number of casualties from employees alone was 200.<br>http://www.tokyo-park.or.jp/park/format/index059.html",35.7187396,139.5584703
Goal,,35.717508,139.558066
Start,,35.7032403,139.5608792
Sekai Renpo Heiwa-zo statue,"Created by the famous sculptor Seibo Kitamura, the creator of the Peace Statue in Nagasaki. The base is embedded with stones from around the world. A list of the names of 266 people from Musashino City who died as victims of modern wars is contained in it.",35.7031886,139.5607058
Doppo Kunikida Monument of Literature,A Meiji Period writer said to be a pioneer of naturalist literature. Representative works include “The Musashi Plain” and “Unforgettable People.” At the north exit of Mitaka Station visitors can see the Doppo Kunikida Poetry Monument and at Sakurabashi Bridge visitors can see the Doppo Kunikida Literature Monument.,35.7030318,139.5609666
Musashino Civic Cultural Hall (Koshin Memorial Tower),,35.711618,139.565902
Musashino Sports Complex (Former Athletic Ground of Nakajima Hikoki),,35.7178905,139.5673388
Site of Musashino Green Park Baseball Ground,,35.71714,139.563881
Sinior Citizens' Center (Former Musashino Stadium Sta. & Main Entrance of Musashino Plant of Nakajima Hikoki),,35.7153649,139.5626993
Genshoji temple,,35.7142021,139.5597836
250-kilogram bomb at Enmeiji Temple,A fragment of a 250-kilogram bomb that fell near Musashino University is on display.,35.714911,139.5578448
Former Anti-aircraft Gun Position in Sekimae,,35.7110924,139.5536188
Goal,,35.7030623,139.5603243
Start,,35.702662,139.579598
South Gate to JR Kichijoji Sta.,,35.703149,139.579809
Entrance to the Park,,35.701986,139.576712
Memorial Monument for Ujo Nocuchi's Lyrics,,35.701385,139.575956
"Headwaters of the Kanda Aqueduct, Ochanomizu","Inokashira Pond, known as a spring-fed pond, was built in 1590 by command of Tokugawa Ieyasu to secure drinking water for Edo. It was the source for Japan’s first water service, the Kanda Aqueduct. Ishiizutsu on the west side is called “Ochanomizu” (“tea water”) and is said to have been used by Ieyasu to make tea. Inokashira Park was selected as one of Japan’s top 100 places for cherry blossoms.",35.7011569,139.5753677
Gotenyama-iseki Remains,,35.7004317,139.5743575
"Monument To A Teacher, Torao Matsumoto Who Died On Duty",,35.6988477,139.5714153
Inokashira Benzaiten shrine,The shrine pavilion originally built by Iemitsu Tokugawa was rebuilt in 1927. The god of music and the performing arts.,35.699573,139.5747542
Nanai-bashi (bridge),,35.699867,139.577123
Goal,,35.702586,139.579606
Start,,35.7025698,139.579741
Nanai-bashi (bridge),,35.699904,139.5772
 Shikendera temples,"Kichijoji has been a “temple town” since ancient times, with four temples—An’yoji Temple, Kosenji Temple, Renjoji Temple, and Gessoji Temple—located near Musashino Hachimangu Shrine. Collectively, they are known as ""Shiken-dera"" (""the Four Temples”).",35.706698,139.579467
Musashino Hachimangu shrine (Daikokuten: the god of wealth),A torii gate and stone-carved guardian dogs inscribed with the year 1813 are here. Made a subordinate shrine by Daikoku.,35.707811,139.5802703
Anyoji temple (Hotei: the god of fortune),The bells on New Year’s Eve are popular. Enshrines Hoteison. Founded in 1624.,35.7075245,139.5804794
Daihoji temple (Fukurokuju: the god of wealth and longevity),"Founded in 1633. Fukurokuju, a statue of Kissho Kannon, and Otoku Jizo can be seen here as well.",35.710766,139.5824896
Kichijoji North Community Center,,35.7123082,139.5779364
Zelkova Tree-Lined Street Beside Seikei Gakuen,Planted when Seikei Gaguen relocated from Ikebukuro in 1924. The tree is about 110 years old. There are 143 Japanese zelkova trees on the Main Gate street.,35.711814,139.571643
Green Park path,"There is a walking path extending from the Sakai Water Purification Plant side to the front entrance to Chuo Park. Visitors can take a walk while enjoying the azaleas, dogwood, and other flowers and greenery.",35.7126106,139.5538142
Kizuki Taisha shrine (Ebisu: the god of wealth),"Famous for Fujitsuka Hill. It has an atmosphere of deep faith in praying for healing from illness. Enshrines Ebisu, the god of business prosperity.",35.699719,139.5461571
South Gate to Musashi-Sakai Sta.,,35.7019212,139.5440292
Goal,,35.7016207,139.5447562
Start,,35.7018335,139.5445949
Kannonin temple,"It began with the construction of a Kannon-do Hall by Lord Naomasa Matsudaira, who had also constructed Kizuki Taisha. In 1873, the school “Eikyo Gakusha” (now Musashino 2nd Primary School) was built on the grounds. The oldest stone Buddhist image in the city and a tangible cultural asset, the “Statue of Amida Buddha” (erected in 1682) is a must-see!",35.7011679,139.5424991
Floral Road for School Students,,35.703894,139.53862
Furuse Park,"The atmospheric Japanese garden Furuse Park was the villa of Yasujiro Furuse, royal warrant and chest and drawer merchant.",35.7078626,139.5358376
Senkawa Mizube Koen park,,35.7080233,139.5341659
Sakura Tsutsumi Danchi Chuo Koen park,,35.7094091,139.5325899
Entrance to Sports Center,,35.7150125,139.5274191
Koganei Park,"In the expansive park, there is a wooded area that is visited by wild birds and a grassy field that utilizes the hills of Musashino. Visitors can see a variety of flowers in each season, as well as crimson foliage in autumn.<br>https://www.tokyo-park.or.jp/park/format/index050.html",35.7166044,139.5205324
Goal,,35.7157769,139.5210699
Start,,35.7017271,139.5443486
South Gate to JR Musashi-Sakai Sta.(Musashi-Sakai Sta. 100-Year Anniversary Monument),,35.7019212,139.5438575
 Gomonso Jiken Kinenhi monument,"Built in 1894 as a memorial for the souls of Chuzaemon Iguchi, headman of the former Sekimae Village, and his companions who died a tragic death in the Gomonso Incident, and to bequeath the vestiges of their experiences to future generations.",35.716031,139.550933
Sengawa Josui Yuhodo walkway,,35.716622,139.548812
Doppo Kunikida Monument(Sakura-bashi(bridge)),A Meiji Period writer said to be a pioneer of naturalist literature. Representative works include “The Musashi Plain” and “Unforgettable People.” At the north exit of Mitaka Station visitors can see the Doppo Kunikida Poetry Monument and at Sakurabashi Bridge visitors can see the Doppo Kunikida Literature Monument.,35.709418,139.543555
Udo-bashi (bridge),,35.7100038,139.540048
Sakai Sanya Koen park (Doppo no Mori forest),,35.7081154,139.5415281
Great Zelkova Tree of Takahashi Family,,35.707301,139.545215
North Gate to JR Musashi-Sakai Sta.,,35.7024407,139.5443591
Goal,,35.702412,139.5442845
Start,,35.6641131,139.4419439
Yotsuya Gymnasium,,35.6642646,139.4414839
Yaen Kaido,,35.6678392,139.4457508
Yotsuya Nursery School,,35.6648534,139.4427949
Road on the Chuo-do Side,,35.6683665,139.4456327
Nisshin Grass Tennis Court,,35.6680873,139.4454735
Nisshin-dori Ave.,,35.6693558,139.4427896
Nisshin Elementary School,,35.6681845,139.4437378
Nisshin-cho Daini Park,It looks great for stopping by for short breaks.,35.6698313,139.4424254
Daini Fuchu Nursery School,,35.669544,139.441011
Kaminoshima-jinja Shrine,Next to it is a public phone.,35.6712694,139.4334313
Fuchu Tamagawa Kaze-no-michi Walking Path,Walk and enjoy the Tamagawa River. Dress warm in the winter and have sun protection in the summer.,35.6693122,139.4325972
Yotsuya no Gohonmatsu Five Pines,One of the 100 most famous trees,35.6654052,139.4364689
Kita-Tama Nigo Water Reclamation Center,,35.6639212,139.437924
Yotsuya Elementary School,A lovely path goes between the elementary and junior high schools.,35.6591951,139.4451576
Daihachi Junior High School,A lovely path goes between the elementary and junior high schools.,35.6586174,139.44626
Plum Grove Park,,35.6596007,139.4455109
Nishifu Ryokuchi,There is an adventure playground. It is also recommended for breaks.,35.6608317,139.4422451
Goal,,35.6638157,139.4417924
Start,,35.6598955,139.5119081
Oshitate Gymnasium,,35.6595283,139.511605
Oshitate Park,,35.6603268,139.51048
Birthplace of Saenokami,This is the birthplace of “dondo-yaki.” There is also a farmer’s market for kiwis and so on.,35.6627706,139.5096061
Ikiki no Michi,,35.6631018,139.5112824
Hongan-ji Temple and Hachiman-jinja Shrine,"The Japanese elm tree at the front gate of Hongan-ji Temple, one of the 100 most famous trees, and the Crepe-myrtle inside the grounds are beautiful.There is another one of the 100 most famous trees, Castanopsis sieboldii, at Kurumazaka Hachiman-jinja Shrine. The best time to see these trees is in May.",35.6632854,139.5127456
Minami Shiraitodai Elementary School,,35.6605519,139.5166324
Oshitate-dori Ave.,,35.6548946,139.5175105
Oshitate-jinja Shrine,The kuromatsu pine at Oshitate-jinja Shrine is one of the 100 most famous trees.,35.6543767,139.517105
Oshitate Culture Center,,35.6537166,139.5177835
Ryukoji Temple,,35.6539038,139.5187363
Motomura-jinja Shrine,,35.6538236,139.5185877
Tamagawa Kaze-no-michi Walking Path,These kinds of play equipment and benches are found along the Tamagawa Kaze-no-michi Walking Path. Enjoy a break while taking in the beautiful view.,35.653661,139.5104617
Koyanagi Park,"It is spacious and perfect for leisurely walks. As you pass through, you can see the Fuchu Koyanagicho Post Office mailbox.",35.6549964,139.5063869
Rokuchu-dori Ave.,,35.6614151,139.5065135
Goal,,35.6599304,139.5114508
Start,,35.6674708,139.491179
Hiyoshi Gymnasium,,35.6673706,139.4918496
Kyu Koshu Kaido,,35.668689,139.4903827
Hachiman-cho Area Park,,35.6677423,139.4899874
Kyu Koshu Kaido,,35.6695498,139.4904806
Hachiman-cho Daini Park,,35.6690352,139.4899891
Musashi-kokufu Hachiman-gu Shrine,A straight road continues from the torii gate.,35.6677346,139.4889538
Fuchukeiba-seimommae Station,There is a golden Akhal-Teke horse statue. It is a popular meeting spot for fans of horse racing as well as a spot for good luck for winning.,35.668372,139.485068
Daiichi Toshi Promenade,,35.6669937,139.4854259
Tokyo Keibajo,,35.6650663,139.4837309
Yamate Nursery School and Shimizu-gaoka Nursery School,,35.6653273,139.4939373
Taki-jinja Shrine (Ikiki-no-michi),It is refreshing when you climb up the stairs!<br>An atmospheric small road (Ikiki-no-michi) continues. Built 600 years ago as a subordinate shrine of Okunitama-jinja Shrine. Shinto priests and sacred horses are said to cleanse their bodies in the waterfall during the annual festival.,35.6657581,139.4948246
Fuchu Aijien Nursery School,,35.668013,139.492799
Hachimancho Undo Hiroba,,35.6679574,139.4918019
Goal,,35.6675536,139.4914258
Hiyoshigaoka Basha Basha Park,"In the park area just inside the east gate, there is play equipment for children and a maritime ship, and in the summer there is a fountain. It is ideal for playing in the water.",35.6654382,139.4882468
Start,,35.667449,139.4911308
Kyu Koshu Kaido,,35.6685016,139.4903451
Kyu Koshu Kaido,,35.6695476,139.4905061
Kyozu-do Street,,35.6683317,139.4822502
Musashi Kokufu Ruins,"The site of the large building that was at the center of Musashi domain politics (now parts of Tokyo, Siatama, and Kanagawa).",35.6690058,139.4798798
Okunitama-jinja Shrine,One of the famous five shrines of Tokyo.<br>There are four spiritual spots.<br>The sacred tree (Japanese elm) near Otori <br>Tsuru-ishi (Crane Stone) and Kameishi (Turtle Stone) Beside Zuishinmon Gate<br>Before the hall of worship and the sanctuary<br>Sacred tree (large ginkgo) behind the sanctuary<br>Okunitama-jinja Shrine Kurayami Festival (One of the three most renowned festivals in the Kanto region)<br>We also recommend detouring down the approach and visiting the shrine.,35.6675,139.4789821
Kyu Koshu Kaido,,35.6699877,139.4775563
Kosatsuba Otabisho,,35.6698362,139.4766475
Fuchu Kaido,,35.6684276,139.4770414
Fuchu City Hall (West Side),,35.6689639,139.4776
Anyo-ji Temple,,35.6652025,139.4803586
Keibajo-dori Ave.,,35.666693,139.4827491
Daiichi Toshi Promenade,,35.6669719,139.4857264
Goal,,35.6675972,139.4915036
Start,,35.6794517,139.4601521
Honshuku Gymnasium,,35.6796692,139.4599083
Honshuku Park,,35.6777608,139.4602928
Shin-Fuchu Kaido,,35.6743805,139.4590089
Musashi Fuchu Kumano-jinja Shrine,We also recommended the museum. Visitors can enter a replica of an ancient tomb!,35.6749674,139.4570843
Nambu Line Underground Route,,35.6717113,139.456434
Nishifu Cultural Center,,35.6709478,139.4562136
Fuchu Terrace,"When you enter Fuchu Terrace and Nishi Fuchu Ryokuchi, you are enclosed in nature. It is perfect for walking while you take in the natural landscape.",35.6719771,139.4533816
Nishifu-cho Ryokuchi,One of the 57 Famous Springs of Tokyo,35.6717407,139.4531375
Ichikawa Ryokudou,,35.6714019,139.4543051
Kappa Statue,"There’s a kappa yokai?! This is a popular spot with kids, too.",35.6686945,139.4580258
Nishi Nursery School,,35.6702367,139.4628488
Daiyon Junior High School,,35.6738255,139.464881
Honshukucho Daini Park,,35.675294,139.463954
Honshuku Elementary School,,35.6796142,139.4608213
Goal,,35.6800526,139.460088
Start,,35.6881389,139.4797411
Sakae-cho Gymnasium,The starting point for the main course.,35.6884133,139.4805457
Meisei Gakuen,"There is a kindergarten, elementary school, junior high, and high school.",35.686863,139.481616
Tokyo University of Agriculture and Technology,,35.6842164,139.4812494
Fuchu Prison,Japan’s largest prison is beyond this point. The Fuchu Prison Festival is held every year on Culture Day.,35.6834086,139.4740347
Tokyo University of Agriculture and Technology Noko Yume Ichiba,Agricultural products and more are sold twice a week.,35.6823711,139.482472
Tokyo University of Agriculture and Technology Equestrian Club,Visitors can see horses from up close.,35.6817088,139.4845435
Icho-dori Ave.,,35.6797098,139.4864398
Fujimi-dori Ave.,,35.6777686,139.4866866
Fuchunomori Park,The cherry blossoms along the flower promenade toward the fountain at the main entrance are a symbol of the park.<br>http://www.tokyo-park.or.jp/park/format/index048.html,35.6764974,139.4919635
Fuchu Art Museum,The starting point for the short course. Located in the lush Fuchunomori Park. It is a friendly place to see familiar modern Japanese art.,35.6788283,139.4922618
Catholic Fuchu Cemetery,,35.6838946,139.4908895
Shinmachi Cultural Center,,35.6871744,139.4893098
Goal,,35.6885353,139.4804331
Start,,35.6706255,139.5091145
Shiraitodai Gymnasium,,35.6711681,139.508798
Shiraitodai Police Box,,35.670089,139.5086186
